annual_usage,diameter,wall,length,num_bends,bend_radius,num_boss,num_bracket,other,spec_totals,type_totals,component_totals,revised_quantity,newCol,matl_SP-0008,matl_SP-0019,matl_SP-0028,matl_SP-0029,matl_SP-0030,matl_SP-0031,matl_SP-0032,matl_SP-0033,matl_SP-0034,matl_SP-0035,matl_SP-0036,matl_SP-0037,matl_SP-0038,matl_SP-0039,matl_SP-0041,matl_SP-0046,matl_SP-0048,ea_1x_N,ea_1x_Y,ea_2x_N,ea_2x_Y,ex_1x_N,ex_1x_Y,ex_2x_N,ex_2x_Y,weight,thickness,comp_length,compon_CP-001,compon_CP-002,compon_CP-003,compon_CP-004,compon_CP-005,compon_CP-006,compon_CP-007,compon_CP-008,compon_CP-009,compon_CP-010,compon_CP-011,compon_CP-012,compon_CP-014,compon_CP-015,compon_CP-018,compon_CP-019,compon_CP-020,compon_CP-022,compon_CP-024,compon_CP-025,compon_CP-026,compon_CP-027,compon_CP-028,compon_OTHER,id,num_days_supp_relationship,predicted_price
0,6.35,0.71,61.0,3,19.05,0,0,0,0,1,2.0,4.700439718141092,1.4216777503661937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2720,482,1.5327482405110386
0,19.05,2.11,74.0,2,38.1,0,0,0,0,3,3.0,5.672425341971495,2.3698605299658766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,983,396,2.3698605299658766
0,15.88,1.65,68.0,4,38.1,0,0,0,0,3,3.0,1.0,4.814284270533085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.044000000000000004,0.0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2829,426,4.829580241020004
0,22.22,2.11,196.0,2,63.5,1,0,0,0,2,2.0,2.584962500721156,3.770389887428456,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20869,396,2.8166011835001283
0,15.88,1.65,70.0,3,50.8,0,0,0,0,3,3.0,6.658211482751795,2.3047396237344437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.044000000000000004,0.0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9675,426,2.3708364200051384
0,6.35,0.71,36.0,2,19.05,0,0,0,0,1,2.0,3.4594316186372973,1.828848981082356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9359,482,2.0610682549529766
1,6.35,0.89,49.0,2,19.05,0,0,0,0,2,4.0,1.0,4.383994467934572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.012,0.0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19020,396,4.445590298825904
0,7.94,0.71,49.0,3,25.4,0,0,0,0,1,2.0,7.971543553950772,1.0782195292131471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.01,0.0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19403,426,1.2778546762222063
0,9.52,0.89,76.0,4,19.05,0,0,0,0,3,3.0,6.658211482751795,2.22456670336868,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5439,457,2.232811315524731
0,12.7,0.89,117.0,4,38.1,0,0,0,0,1,2.0,5.672425341971495,1.5018120929250574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5044,566,1.5628276057547985
0,9.52,0.89,35.0,2,31.75,0,0,0,0,4,4.0,7.971543553950772,2.125947456858416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10328,518,2.12118739517301
0,6.35,0.71,180.0,5,19.05,0,0,0,0,1,2.0,5.672425341971495,1.7991709446916764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2681,518,1.7691607271232455
0,19.05,1.65,61.0,3,38.1,0,0,0,0,3,3.0,4.700439718141092,4.429966684035126,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3006,426,2.5171302589787157
1,25.4,2.41,159.0,6,50.8,0,0,0,6,2,2.0,2.0,6.781282525075254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.562,28.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19381,2405,5.747435332945245
0,9.52,0.71,93.0,4,31.75,0,0,0,0,1,2.0,1.584962500721156,3.525415983880899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.013999999999999999,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19083,518,3.571923518228234
0,22.22,1.65,83.0,5,63.5,0,0,0,0,2,4.0,2.584962500721156,3.2597960126008823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10324,396,2.8168058610881896
0,9.52,1.24,262.0,4,19.05,0,0,0,0,1,2.0,5.672425341971495,2.5642570478977684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.04,0.0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9119,488,3.418533273608564
0,15.88,2.11,247.0,6,50.8,0,0,0,0,2,2.0,5.672425341971495,2.6958293674415263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.10400000000000001,0.0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4620,426,2.474476506740407
0,6.35,0.71,156.0,9,19.05,0,0,0,5,1,2.0,4.700439718141092,1.95014210229084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1908,475,1.913059767013565
0,25.4,2.41,85.0,3,50.8,0,0,0,0,2,4.0,1.584962500721156,3.76744557752416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2632,396,3.8094458980248698
0,19.05,1.24,111.0,4,50.8,0,0,0,0,1,2.0,5.672425341971495,2.312840374489812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.149,0.0,33.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8368,426,2.475586742517002
0,6.35,0.71,114.0,7,19.05,0,0,0,0,1,2.0,2.584962500721156,2.6877537885872154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4902,468,2.6612550695526616
0,15.88,1.65,195.0,3,50.8,0,0,0,0,3,3.0,6.658211482751795,2.5409976916016754,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.044000000000000004,0.0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8025,426,2.6753036823150684
0,9.52,1.24,20.0,2,19.05,0,0,0,0,2,4.0,1.584962500721156,3.572733565593492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7339,488,3.6087452539731286
0,12.7,0.89,105.0,4,50.8,0,0,0,0,1,2.0,4.700439718141092,1.6135839082872985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19921,566,1.5990130719500895
0,6.35,0.71,114.0,6,19.05,0,0,0,0,1,2.0,3.4594316186372973,2.1586765445256817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3739,489,2.1309251194671632
0,9.52,0.89,52.0,4,38.1,0,0,0,0,2,4.0,1.584962500721156,3.605747519283932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11085,457,3.6020185183155076
1,19.05,1.65,51.0,2,63.5,0,0,0,0,2,4.0,1.0,4.398150006749737,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.083,0.0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17568,364,4.420119560985967
0,6.35,0.71,132.0,4,19.05,0,0,0,0,1,2.0,5.672425341971495,1.5924440687117332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,518,1.5924440687117298
0,6.35,0.89,118.0,5,25.4,0,0,0,0,1,1.0,1.0,5.048672245549652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.027999999999999997,0.0,24.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17483,461,4.506181320384111
0,6.35,0.71,223.0,7,19.05,0,0,0,0,1,2.0,1.0,4.5013492469434,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9408,447,4.494385363887097
0,4.76,0.71,18.0,1,12.7,0,0,0,0,1,2.0,3.4594316186372973,1.7234056452726731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20992,426,1.9313036588453443
1,6.35,0.89,100.0,1,19.05,0,0,0,0,2,4.0,4.700439718141092,1.4760731182162683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.012,0.0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19000,273,1.8555079023358103
0,25.4,2.41,46.0,2,50.8,0,0,0,0,3,3.0,1.0,4.882682178642146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.059000000000000004,6.73,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20614,396,4.843947071631508
0,25.4,1.65,16.0,1,38.1,0,0,0,0,2,2.0,5.672425341971495,1.3510595224878317,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.111,0.0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4785,396,2.9344595636769735
0,15.88,1.24,251.0,4,50.8,0,0,0,0,2,2.0,6.658211482751795,2.504683018329105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.10400000000000001,0.0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8823,426,2.431167538092632
0,12.7,1.24,50.0,4,38.1,0,0,0,0,2,4.0,2.584962500721156,2.6945899091403045,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.032,0.0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17544,549,2.8256986201476026
0,6.35,0.71,168.0,6,25.4,0,0,0,0,1,2.0,1.584962500721156,3.6511808334860656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20985,468,3.6516438791078825
1,9.52,0.89,44.0,2,31.75,0,0,0,3,2,4.0,2.3219280948873617,2.9064086615234275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.019,0.0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2825,1129,3.019322104231502
0,9.52,0.71,130.0,5,19.05,0,0,0,0,3,3.0,4.700439718141092,2.4861770436757937,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4133,488,2.491214331882096
0,19.05,1.65,37.0,1,50.8,0,0,0,0,3,3.0,1.584962500721156,4.065423871304571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5663,396,4.029546562141044
0,6.35,0.71,142.0,6,19.05,0,0,0,0,1,2.0,7.971543553950772,1.5884456304608598,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8020,518,1.6482659415845204
0,6.35,0.89,56.0,4,19.05,0,0,0,5,2,2.0,6.658211482751795,1.1268157855840517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.012,0.0,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5157,447,1.7801776461654728
0,12.7,0.89,100.0,5,31.75,0,0,0,0,1,2.0,2.584962500721156,2.6208159214972766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18916,566,2.6504557212812556
0,6.35,0.71,143.0,4,19.05,0,0,0,0,3,3.0,1.0,4.841977781933755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.016,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5678,454,4.3257216024342116
0,19.05,1.65,21.0,0,0.0,0,0,0,0,3,3.0,7.971543553950772,2.1148706563520947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8842,426,2.1746113244504968
0,6.35,0.89,122.0,7,25.4,0,0,0,0,1,1.0,2.584962500721156,3.2714813841250625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.03,0.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19444,461,5.035187709458391
0,6.35,0.71,102.0,3,25.4,0,0,0,0,1,2.0,2.584962500721156,2.6037497459106067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20304,468,2.6269659774364595
0,12.7,2.11,20.0,2,38.1,0,0,0,0,2,4.0,4.700439718141092,2.3039270413091577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.036000000000000004,0.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3378,503,1.924121244714939
1,9.52,1.65,98.0,5,31.75,0,0,0,0,2,4.0,5.672425341971495,1.8254555862472668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3016,273,1.7073834348586747
0,6.35,0.71,156.0,9,19.05,0,0,0,5,1,2.0,1.0,4.474338545686999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1908,475,4.5678559409084025
0,25.4,1.65,131.0,3,63.5,0,0,0,0,3,3.0,2.584962500721156,3.3467918168198976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7690,396,3.46652477156389
0,9.52,0.89,85.0,0,0.0,0,0,0,0,4,4.0,2.584962500721156,3.1972826907126737,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2083,488,3.184989240490065
0,9.52,1.65,85.0,5,31.75,0,0,0,0,2,4.0,1.0,4.468367600042267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2496,488,4.469450738921175
1,15.88,1.24,37.0,1,50.8,0,0,0,0,2,4.0,7.971543553950772,1.438064661987028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18745,364,1.4067625742992005
1,9.52,0.89,36.0,2,31.75,0,0,0,0,2,4.0,4.087462841250339,3.3059801229000554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8536,849,2.2431909042003433
0,6.35,0.71,181.0,5,19.05,0,0,0,0,1,2.0,4.700439718141092,1.927107819824461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2830,482,1.8867845115942639
0,12.7,0.89,16.0,1,38.1,0,0,0,0,1,2.0,6.658211482751795,1.3063184623714716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20690,580,0.9736184133359225
0,9.52,1.24,34.0,3,19.05,0,0,0,0,2,4.0,3.4594316186372973,2.1323698656122727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7159,488,2.1544904236301528
0,9.52,0.89,46.0,4,31.75,0,0,0,0,2,4.0,4.700439718141092,1.7451198626118531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1519,457,1.7458967555290386
0,19.05,1.65,62.0,1,50.8,0,0,0,0,2,2.0,6.658211482751795,1.5628615506817392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20259,396,1.6135506466016172
0,9.52,0.89,32.0,2,31.75,0,0,0,0,2,4.0,2.584962500721156,2.634454263629711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2733,518,2.66041135346954
0,6.35,0.71,152.0,8,19.05,0,0,0,0,3,3.0,3.4594316186372973,2.937652583382287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.016,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3494,454,3.1464726310676263
1,12.7,1.24,108.0,5,25.4,0,0,0,4,2,2.0,2.807354922057604,2.7986261455613044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.05,0.0,24.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,810,567,2.7986261455613004
0,15.88,1.24,53.0,2,50.8,0,0,0,0,1,2.0,7.971543553950772,1.0494201416961038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.023,0.0,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10801,426,1.3986564467524083
0,9.52,1.24,22.0,2,19.05,0,0,0,0,2,4.0,2.584962500721156,2.625376375931539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7203,488,2.6634070056185197
0,6.35,0.71,214.0,9,19.05,0,0,0,0,1,2.0,4.700439718141092,2.118572380794109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.009000000000000001,0.0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6091,468,1.8961398923492403
0,12.7,1.24,63.0,5,50.8,0,0,0,0,2,2.0,2.584962500721156,2.7093935880242324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.032,0.0,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17481,549,2.833647810512074
0,25.4,2.41,75.0,2,50.8,0,0,0,0,3,3.0,1.584962500721156,4.096022528420076,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.129,0.0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20376,396,4.176190403657277
0,25.4,2.41,203.0,0,0.0,0,0,0,0,1,2.0,6.658211482751795,2.6234236604053187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.225,0.0,38.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3338,396,3.337857467096883
0,19.05,1.24,89.0,2,50.8,0,0,0,0,2,4.0,2.584962500721156,2.770079428431372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2096,426,2.8286592198012355
0,9.52,1.24,50.0,2,19.05,0,0,0,0,3,3.0,5.672425341971495,2.2793342789761897,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20851,457,2.2676084298950476
0,15.88,1.24,129.0,7,50.8,0,0,0,0,2,4.0,5.672425341971495,2.568322994928453,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.035,0.0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7297,426,1.9039357130446544
0,19.05,2.11,351.0,2,63.5,0,0,0,0,2,4.0,3.4594316186372973,3.0792486068085814,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.083,0.0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19198,396,3.061614665968808
0,9.52,1.65,140.0,6,31.75,0,0,0,0,2,4.0,6.658211482751795,2.4149616892308203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.015,0.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7014,518,1.7559432710898988
0,15.88,1.65,212.0,2,50.8,0,0,0,0,3,3.0,7.971543553950772,2.5004334297521247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.044000000000000004,0.0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5846,426,2.650268619818984
